order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2022-166240,44371,44375,Dave Hallsten,Holmes,Holmes HEPA Air Purifier,Corporate,Office Supplies,Appliances,Central,77095,Houston,Texas,United States,0.8,-19.602,2,8.712,-2.25
US-2022-101693,44372,44374,Logan Currie,Global,"Global Value Mid-Back Manager's Chair, Gray",Consumer,Furniture,Chairs,Central,77070,Houston,Texas,United States,0.3,-6.089,2,85.246,-0.071428571
US-2022-101693,44372,44374,Logan Currie,Eldon,Eldon Executive Woodline II Cherry Finish Desk Accessories,Consumer,Furniture,Furnishings,Central,77070,Houston,Texas,United States,0.6,-26.1696,2,32.712,-0.8
US-2022-118913,44372,44376,Alan Shonely,Fellowes,Fellowes Mighty 8 Compact Surge Protector,Consumer,Office Supplies,Appliances,West,90049,Los Angeles,California,United States,0,17.0268,3,60.81,0.28
US-2022-152051,44372,44376,Theresa Swint,Global,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Corporate,Furniture,Chairs,East,17403,York,Pennsylvania,United States,0.3,-18.0882,3,422.058,-0.042857143
US-2022-152051,44372,44376,Theresa Swint,GBC,GBC Wire Binding Strips,Corporate,Office Supplies,Binders,East,17403,York,Pennsylvania,United States,0.7,-27.9312,4,38.088,-0.733333333
US-2022-152051,44372,44376,Theresa Swint,Gould Plastics,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Corporate,Office Supplies,Storage,East,17403,York,Pennsylvania,United States,0.2,-50.8704,6,254.352,-0.2
US-2022-100790,44373,44379,John Grady,Prang,Prang Colored Pencils,Corporate,Office Supplies,Art,East,10024,New York City,New York,United States,0,6.615,5,14.7,0.45
US-2022-100790,44373,44379,John Grady,Fellowes,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Corporate,Office Supplies,Storage,East,10024,New York City,New York,United States,0,84.51,5,704.25,0.12
US-2022-102127,44373,44379,Victoria Pisteka,DAX,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Corporate,Furniture,Furnishings,East,10035,New York City,New York,United States,0,12.8316,3,37.74,0.34
US-2022-102127,44373,44379,Victoria Pisteka,Other,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Corporate,Technology,Accessories,East,10035,New York City,New York,United States,0,9.7972,4,139.96,0.07
US-2022-102127,44373,44379,Victoria Pisteka,Other,AmazonBasics 3-Button USB Wired Mouse,Corporate,Technology,Accessories,East,10035,New York City,New York,United States,0,9.0171,3,20.97,0.43
US-2022-114951,44373,44380,Duane Noonan,Eldon,"Eldon Expressions Wood Desk Accessories, Oak",Consumer,Furniture,Furnishings,West,94109,San Francisco,California,United States,0,6.4206,3,22.14,0.29
US-2022-118101,44373,44373,Skye Norling,Other,Insertable Tab Post Binder Dividers,Home Office,Office Supplies,Binders,Central,48066,Roseville,Michigan,United States,0,3.7694,1,8.02,0.47
US-2022-118101,44373,44373,Skye Norling,Other,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Home Office,Office Supplies,Paper,Central,48066,Roseville,Michigan,United States,0,180.7659,9,368.91,0.49
US-2022-118101,44373,44373,Skye Norling,SAFCO,"SAFCO Mobile Desk Side File, Wire Frame",Home Office,Office Supplies,Storage,Central,48066,Roseville,Michigan,United States,0,44.4704,4,171.04,0.26
US-2022-119445,44373,44380,Gene McClure,Other,Woodgrain Magazine Files by Perma,Consumer,Office Supplies,Storage,East,2908,Providence,Rhode Island,United States,0,1.043,5,14.9,0.07
US-2022-144015,44373,44373,Adam Hart,Other,OIC Binder Clips,Corporate,Office Supplies,Fasteners,West,90036,Los Angeles,California,United States,0,8.95,5,17.9,0.5
US-2022-144015,44373,44373,Adam Hart,Ampad,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Corporate,Office Supplies,Paper,West,90036,Los Angeles,California,United States,0,5.616,2,12.48,0.45
US-2022-144015,44373,44373,Adam Hart,Premier,Premier Electric Letter Opener,Corporate,Office Supplies,Supplies,West,90036,Los Angeles,California,United States,0,11.586,2,231.72,0.05
US-2022-152331,44373,44377,Lela Donovan,Newell,Newell 311,Corporate,Office Supplies,Art,Central,60653,Chicago,Illinois,United States,0.2,0.4641,3,5.304,0.0875
US-2022-158708,44373,44376,Alejandro Ballentine,Memorex,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Home Office,Technology,Accessories,Central,75023,Plano,Texas,United States,0.2,3.5742,2,13.616,0.2625
US-2022-160234,44373,44380,Phillip Flathmann,Cisco,Cisco IP Phone 7961G VoIP phone - Dark gray,Consumer,Technology,Phones,South,30318,Atlanta,Georgia,United States,0,39.4255,1,135.95,0.29
US-2022-153577,44374,44378,Katharine Harms,Global,Global Commerce Series Low-Back Swivel/Tilt Chairs,Corporate,Furniture,Chairs,Central,60035,Highland Park,Illinois,United States,0.3,-7.7094,3,539.658,-0.014285714
US-2022-153577,44374,44378,Katharine Harms,Wirebound,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Corporate,Office Supplies,Paper,Central,60035,Highland Park,Illinois,United States,0.2,12.1758,7,37.464,0.325
US-2022-161928,44374,44376,Anna Chung,Other,Ooma Telo VoIP Home Phone System,Consumer,Technology,Phones,West,94109,San Francisco,California,United States,0.2,12.599,2,201.584,0.0625
US-2022-110044,44375,44379,Roland Fjeld,Polycom,Polycom CX300 Desktop Phone USB VoIP phone,Consumer,Technology,Phones,Central,60610,Chicago,Illinois,United States,0.2,35.9976,3,359.976,0.1
US-2022-154767,44375,44377,Becky Pak,Global,"Global Armless Task Chair, Royal Blue",Consumer,Furniture,Chairs,East,7501,Paterson,New Jersey,United States,0,20.7332,2,121.96,0.17
US-2022-154767,44375,44377,Becky Pak,Other,Disposable Triple-Filter Dust Bags,Consumer,Office Supplies,Appliances,East,7501,Paterson,New Jersey,United States,0,2.2724,2,8.74,0.26
US-2022-154767,44375,44377,Becky Pak,Holmes,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Consumer,Office Supplies,Appliances,East,7501,Paterson,New Jersey,United States,0,121.1056,4,275.24,0.44
US-2022-154767,44375,44377,Becky Pak,Ibico,Ibico Presentation Index for Binding Systems,Consumer,Office Supplies,Binders,East,7501,Paterson,New Jersey,United States,0,3.7412,2,7.96,0.47
US-2022-154767,44375,44377,Becky Pak,Xerox,Xerox 1960,Consumer,Office Supplies,Paper,East,7501,Paterson,New Jersey,United States,0,27.882,2,61.96,0.45
US-2022-161095,44375,44375,Chris Selesnick,GBC,GBC Premium Transparent Covers with Diagonal Lined Pattern,Corporate,Office Supplies,Binders,West,90032,Los Angeles,California,United States,0.2,11.7488,2,33.568,0.35
US-2022-161095,44375,44375,Chris Selesnick,Other,Recycled Pressboard Report Cover with Reinforced Top Hinge,Corporate,Office Supplies,Binders,West,90032,Los Angeles,California,United States,0.2,2.8101,3,7.752,0.3625
US-2022-140543,44376,44380,Corey-Lock,Fellowes,Fellowes Bankers Box Stor/Drawer Steel Plus,Consumer,Office Supplies,Storage,South,29501,Florence,South Carolina,United States,0,19.188,6,191.88,0.1
US-2022-135594,44377,44380,Adrian Hane,Kingston,Kingston Digital DataTraveler 16GB USB 2.0,Home Office,Technology,Accessories,Central,60505,Aurora,Illinois,United States,0.2,-0.6265,7,50.12,-0.0125
US-2022-162355,44377,44379,Philip Fox,O'Sullivan,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Consumer,Furniture,Bookcases,South,30328,Sandy Springs,Georgia,United States,0,291.3778,7,1266.86,0.23
US-2022-162355,44377,44379,Philip Fox,Bulldog,Bulldog Vacuum Base Pencil Sharpener,Consumer,Office Supplies,Art,South,30328,Sandy Springs,Georgia,United States,0,9.7119,3,35.97,0.27
US-2022-126431,44378,44378,Stephanie Ulpright,Avery,Avery 477,Home Office,Office Supplies,Labels,East,10009,New York City,New York,United States,0,14.0438,1,30.53,0.46
US-2022-126431,44378,44378,Stephanie Ulpright,Southworth,Southworth 25% Cotton Antique Laid Paper & Envelopes,Home Office,Office Supplies,Paper,East,10009,New York City,New York,United States,0,33.777,9,75.06,0.45
US-2022-126431,44378,44378,Stephanie Ulpright,KeyTronic,KeyTronic KT400U2 - Keyboard - Black,Home Office,Technology,Accessories,East,10009,New York City,New York,United States,0,6.168,3,30.84,0.2
US-2022-139997,44378,44380,Eugene Moren,Hewlett-Packard,Hewlett Packard 310 Color Digital Copier,Home Office,Technology,Copiers,West,84043,Lehi,Utah,United States,0,449.985,5,1499.95,0.3
US-2022-152163,44378,44378,Jay Fein,Wilson Jones,"Wilson Jones Hanging View Binder, White, 1""",Consumer,Office Supplies,Binders,South,29203,Columbia,South Carolina,United States,0,6.532,2,14.2,0.46
US-2022-152163,44378,44378,Jay Fein,Other,Binding Machine Supplies,Consumer,Office Supplies,Binders,South,29203,Columbia,South Carolina,United States,0,28.0032,2,58.34,0.48
US-2022-152163,44378,44378,Jay Fein,Xerox,Xerox 210,Consumer,Office Supplies,Paper,South,29203,Columbia,South Carolina,United States,0,6.2208,2,12.96,0.48
US-2022-158680,44378,44379,Nick Zandusky,Other,Zipper Ring Binder Pockets,Home Office,Office Supplies,Binders,West,98115,Seattle,Washington,United States,0.2,0.9048,1,2.496,0.3625
US-2022-101469,44379,44385,Katherine Hughes,Avery,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Consumer,Office Supplies,Art,South,22204,Arlington,Virginia,United States,0,3.157,2,7.7,0.41
US-2022-102813,44379,44380,Erin Ashbrook,Global,"Global Airflow Leather Mesh Back Chair, Black",Corporate,Furniture,Chairs,Central,77340,Huntsville,Texas,United States,0.3,0,5,528.43,0
US-2022-102813,44379,44380,Erin Ashbrook,Xerox,Xerox 201,Corporate,Office Supplies,Paper,Central,77340,Huntsville,Texas,United States,0.2,14.5152,8,41.472,0.35
US-2022-149314,44379,44384,George Bell,Hon,Hon Deluxe Fabric Upholstered Stacking Chairs,Corporate,Furniture,Chairs,West,90004,Los Angeles,California,United States,0.2,19.5184,1,195.184,0.1
US-2022-104983,44380,44380,Filia McAdams,Xerox,Xerox 1925,Corporate,Office Supplies,Paper,East,19143,Philadelphia,Pennsylvania,United States,0.2,38.725,5,123.92,0.3125
US-2022-130029,44380,44383,Guy Thornton,Other,"Brites Rubber Bands, 1 1/2 oz. Box",Consumer,Office Supplies,Fasteners,West,90049,Los Angeles,California,United States,0,0.0792,2,3.96,0.02
US-2022-130029,44380,44383,Guy Thornton,Xerox,Xerox 200,Consumer,Office Supplies,Paper,West,90049,Los Angeles,California,United States,0,6.2208,2,12.96,0.48
US-2022-168543,44380,44384,Dean Katz,Avanti,Avanti 1.7 Cu. Ft. Refrigerator,Corporate,Office Supplies,Appliances,East,10035,New York City,New York,United States,0,197.9208,7,706.86,0.28
US-2022-103107,44381,44381,Rick Bensley,Master Caster,"Master Caster Door Stop, Brown",Home Office,Furniture,Furnishings,West,98103,Seattle,Washington,United States,0,8.636,5,25.4,0.34
US-2022-103107,44381,44381,Rick Bensley,Avaya,Avaya 4621SW VoIP phone,Home Office,Technology,Phones,West,98103,Seattle,Washington,United States,0.2,19.9665,3,177.48,0.1125
US-2022-103107,44381,44381,Rick Bensley,OtterBox,OtterBox Defender Series Case - Samsung Galaxy S4,Home Office,Technology,Phones,West,98103,Seattle,Washington,United States,0.2,8.997,3,71.976,0.125
US-2022-147137,44381,44383,Anna Andreadi,Atlantic,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Consumer,Furniture,Bookcases,West,94109,San Francisco,California,United States,0.15,225.735,5,1279.165,0.176470588
US-2022-147137,44381,44383,Anna Andreadi,Master Caster,"Master Caster Door Stop, Brown",Consumer,Furniture,Furnishings,West,94109,San Francisco,California,United States,0,8.636,5,25.4,0.34
US-2022-147137,44381,44383,Anna Andreadi,Other,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Consumer,Office Supplies,Envelopes,West,94109,San Francisco,California,United States,0,20.6612,2,43.96,0.47
US-2022-147137,44381,44383,Anna Andreadi,Eldon,Eldon Shelf Savers Cubes and Bins,Consumer,Office Supplies,Storage,West,94109,San Francisco,California,United States,0,0.5584,4,27.92,0.02
US-2022-100965,44384,44388,Raymond Messe,Howard Miller,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Consumer,Furniture,Furnishings,West,95123,San Jose,California,United States,0,73.321,5,215.65,0.34
US-2022-106397,44384,44390,Max Jones,Boston,Boston KS Multi-Size Manual Pencil Sharpener,Consumer,Office Supplies,Art,West,84057,Orem,Utah,United States,0,12.8744,2,45.98,0.28
US-2022-106397,44384,44390,Max Jones,Xerox,Xerox 226,Consumer,Office Supplies,Paper,West,84057,Orem,Utah,United States,0,6.2208,2,12.96,0.48
US-2022-114713,44384,44389,Steve Chapman,Acme,Acme Softgrip Scissors,Corporate,Office Supplies,Supplies,South,33012,Hialeah,Florida,United States,0.2,5.1282,7,45.584,0.1125
US-2022-129308,44384,44390,Chad Cunningham,GBC,GBC Standard Plastic Binding Systems' Combs,Home Office,Office Supplies,Binders,East,19120,Philadelphia,Pennsylvania,United States,0.7,-7.85,5,9.42,-0.833333333
US-2022-129308,44384,44390,Chad Cunningham,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Home Office,Office Supplies,Binders,East,19120,Philadelphia,Pennsylvania,United States,0.7,-4.7625,5,5.715,-0.833333333
US-2022-129308,44384,44390,Chad Cunningham,Other,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Home Office,Office Supplies,Labels,East,19120,Philadelphia,Pennsylvania,United States,0.2,3.276,2,10.08,0.325
US-2022-129308,44384,44390,Chad Cunningham,Panasonic,Panasonic KX T7731-B Digital phone,Home Office,Technology,Phones,East,19120,Philadelphia,Pennsylvania,United States,0.4,-12.9987,1,59.994,-0.216666667
US-2022-135265,44384,44386,Christopher Conant,Global,"Global Leather Task Chair, Black",Consumer,Furniture,Chairs,West,90045,Los Angeles,California,United States,0.2,-3.5996,4,287.968,-0.0125
US-2022-135265,44384,44386,Christopher Conant,Xerox,Xerox 1942,Consumer,Office Supplies,Paper,West,90045,Los Angeles,California,United States,0,24.47,1,48.94,0.5
US-2022-135265,44384,44386,Christopher Conant,Canon,Canon PC1060 Personal Laser Copier,Consumer,Technology,Copiers,West,90045,Los Angeles,California,United States,0.2,944.9865,5,2799.96,0.3375
US-2022-159940,44384,44388,Barry Französisch,Global,Global Ergonomic Managers Chair,Corporate,Furniture,Chairs,Central,60505,Aurora,Illinois,United States,0.3,-14.4784,2,253.372,-0.057142857
US-2022-159940,44384,44388,Barry Französisch,Other,Flat Face Poster Frame,Corporate,Furniture,Furnishings,Central,60505,Aurora,Illinois,United States,0.6,-27.1296,8,60.288,-0.45
US-2022-159940,44384,44388,Barry Französisch,Acco,Acco Hot Clips Clips to Go,Corporate,Office Supplies,Fasteners,Central,60505,Aurora,Illinois,United States,0.2,0.8225,1,2.632,0.3125
US-2022-159940,44384,44388,Barry Französisch,TOPS,Tops Wirebound Message Log Books,Corporate,Office Supplies,Paper,Central,60505,Aurora,Illinois,United States,0.2,7.6986,9,23.688,0.325
US-2022-112109,44385,44389,Joe Elijah,SAFCO,SAFCO Arco Folding Chair,Consumer,Furniture,Chairs,West,80020,Broomfield,Colorado,United States,0.2,74.574,3,662.88,0.1125
US-2022-112109,44385,44389,Joe Elijah,Wilson Jones,Wilson Jones Active Use Binders,Consumer,Office Supplies,Binders,West,80020,Broomfield,Colorado,United States,0.7,-6.1152,4,8.736,-0.7
US-2022-112109,44385,44389,Joe Elijah,GBC,GBC Twin Loop Wire Binding Elements,Consumer,Office Supplies,Binders,West,80020,Broomfield,Colorado,United States,0.7,-13.312,2,19.968,-0.666666667
US-2022-112109,44385,44389,Joe Elijah,Other,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Consumer,Office Supplies,Storage,West,80020,Broomfield,Colorado,United States,0.2,-1.2558,7,33.488,-0.0375
US-2022-152471,44385,44385,Zuschuss Donatelli,Xerox,Xerox 1921,Consumer,Office Supplies,Paper,South,32216,Jacksonville,Florida,United States,0.2,4.995,2,15.984,0.3125
US-2022-152471,44385,44385,Zuschuss Donatelli,Jabra,Jabra SPEAK 410 Multidevice Speakerphone,Consumer,Technology,Phones,South,32216,Jacksonville,Florida,United States,0.2,51.4975,5,823.96,0.0625
US-2022-152520,44385,44389,Thea Hudgings,Xerox,Xerox 213,Corporate,Office Supplies,Paper,East,2908,Providence,Rhode Island,United States,0,6.2208,2,12.96,0.48
US-2022-155474,44385,44391,Chris Cortes,Fellowes,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Consumer,Office Supplies,Binders,West,98105,Seattle,Washington,United States,0.2,6.03,3,19.296,0.3125
US-2022-155474,44385,44391,Chris Cortes,Logitech,Logitech Mobile Speakerphone P710e - speaker phone,Consumer,Technology,Phones,West,98105,Seattle,Washington,United States,0.2,9.4486,1,107.984,0.0875
US-2022-156685,44385,44387,Scot Coram,Newell,Newell 345,Corporate,Office Supplies,Art,Central,76017,Arlington,Texas,United States,0.2,3.5712,3,47.616,0.075
US-2022-156685,44385,44387,Scot Coram,Cisco,Cisco SPA 502G IP Phone,Corporate,Technology,Phones,Central,76017,Arlington,Texas,United States,0.2,107.955,9,863.64,0.125
US-2022-136329,44386,44390,Jonathan Doherty,Hon,Hon GuestStacker Chair,Corporate,Furniture,Chairs,East,10035,New York City,New York,United States,0.1,72.5344,2,408.006,0.177777778
US-2022-136329,44386,44390,Jonathan Doherty,Deflect-o,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Corporate,Furniture,Furnishings,East,10035,New York City,New York,United States,0,14.8752,4,165.28,0.09
US-2022-126613,44387,44393,Allen Armold,Sterilite,Sterilite Officeware Hinged File Box,Consumer,Office Supplies,Storage,West,85204,Mesa,Arizona,United States,0.2,1.4672,2,16.768,0.0875
US-2022-131149,44387,44391,Logan Haushalter,Boston,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Consumer,Office Supplies,Art,Central,75081,Dallas,Texas,United States,0.2,17.352,4,154.24,0.1125
US-2022-131149,44387,44391,Logan Haushalter,Fellowes,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Consumer,Office Supplies,Storage,Central,75081,Dallas,Texas,United States,0.2,-33.804,3,338.04,-0.1
US-2022-134222,44387,44388,Nick Zandusky,GBC,GBC Standard Therm-A-Bind Covers,Home Office,Office Supplies,Binders,West,85364,Yuma,Arizona,United States,0.7,-35.8848,6,44.856,-0.8
US-2022-164924,44387,44387,Erin Ashbrook,Brother,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Corporate,Technology,Machines,East,19143,Philadelphia,Pennsylvania,United States,0.7,-319.1916,3,341.991,-0.933333333
US-2022-103891,44389,44396,Kristen Hastings,Cisco,Cisco SPA525G2 IP Phone - Wireless,Corporate,Technology,Phones,West,90008,Los Angeles,California,United States,0.2,7.182,6,95.76,0.075
US-2022-101378,44391,44391,Rob Haberlin,HP,HP Standard 104 key PS/2 Keyboard,Consumer,Technology,Accessories,South,35810,Huntsville,Alabama,United States,0,7.25,2,29,0.25
US-2022-101966,44391,44393,Bryan Mills,Other,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Consumer,Technology,Phones,Central,77036,Houston,Texas,United States,0.2,52.493,7,419.944,0.125
US-2022-109953,44391,44395,Raymond Buch,Deflect-o,Deflect-O Glasstique Clear Desk Accessories,Consumer,Furniture,Furnishings,West,94122,San Francisco,California,United States,0,10.164,4,30.8,0.33
US-2022-109953,44391,44395,Raymond Buch,Holmes,Holmes 99% HEPA Air Purifier,Consumer,Office Supplies,Appliances,West,94122,San Francisco,California,United States,0,50.0346,7,151.62,0.33
US-2022-109953,44391,44395,Raymond Buch,Panasonic,Panasonic Kx-TS550,Consumer,Technology,Phones,West,94122,San Francisco,California,United States,0.2,12.4173,3,110.376,0.1125
US-2022-115483,44391,44395,John Stevenson,Xerox,Xerox 1914,Consumer,Office Supplies,Paper,Central,75061,Irving,Texas,United States,0.2,79.692,5,219.84,0.3625
US-2022-117282,44391,44395,Dan Reichenbach,GBC,GBC Standard Plastic Binding Systems Combs,Corporate,Office Supplies,Binders,East,10009,New York City,New York,United States,0.2,5.133,2,14.16,0.3625
US-2022-120180,44391,44393,Theone Pippenger,Acme,Acme Stainless Steel Office Snips,Consumer,Office Supplies,Supplies,East,19134,Philadelphia,Pennsylvania,United States,0.2,1.0178,2,11.632,0.0875
US-2022-136924,44391,44394,Erin Smith,LG,LG Electronics Tone+ HBS-730 Bluetooth Headset,Corporate,Technology,Phones,West,85705,Tucson,Arizona,United States,0.2,38.0864,8,380.864,0.1
US-2022-137050,44391,44395,Steven Ward,O'Sullivan,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Corporate,Furniture,Bookcases,East,10009,New York City,New York,United States,0.2,21.7176,4,579.136,0.0375
US-2022-137050,44391,44395,Steven Ward,Newell,Newell 315,Corporate,Office Supplies,Art,East,10009,New York City,New York,United States,0,10.465,7,41.86,0.25
US-2022-137050,44391,44395,Steven Ward,Pressboard,Pressboard Data Binders by Wilson Jones,Corporate,Office Supplies,Binders,East,10009,New York City,New York,United States,0.2,2.8836,2,8.544,0.3375
US-2022-137050,44391,44395,Steven Ward,Acco,Acco Hanging Data Binders,Corporate,Office Supplies,Binders,East,10009,New York City,New York,United States,0.2,3.2004,3,9.144,0.35
US-2022-137050,44391,44395,Steven Ward,Other,Ideal Clamps,Corporate,Office Supplies,Fasteners,East,10009,New York City,New York,United States,0,6.8943,7,14.07,0.49
US-2022-137050,44391,44395,Steven Ward,Other,"Personal Folder Holder, Ebony",Corporate,Office Supplies,Storage,East,10009,New York City,New York,United States,0,3.363,1,11.21,0.3
US-2022-157588,44391,44396,Anemone Ratner,Howard Miller,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Consumer,Furniture,Furnishings,South,31907,Columbus,Georgia,United States,0,15.525,1,51.75,0.3
US-2022-157588,44391,44396,Anemone Ratner,Cardinal,Cardinal Holdit Data Disk Pockets,Consumer,Office Supplies,Binders,South,31907,Columbus,Georgia,United States,0,17.108,5,36.4,0.47
US-2022-169215,44391,44395,Richard Eichhorn,Acco,Acco Hot Clips Clips to Go,Consumer,Office Supplies,Fasteners,East,13021,Auburn,New York,United States,0,13.3245,9,29.61,0.45
US-2022-122322,44392,44398,Rick Huthwaite,Fiskars,Fiskars Home & Office Scissors,Home Office,Office Supplies,Supplies,West,84604,Provo,Utah,United States,0,12.432,5,44.4,0.28
US-2022-168095,44392,44397,Mark Cousins,Bevis,Bevis Steel Folding Chairs,Corporate,Furniture,Chairs,West,97206,Portland,Oregon,United States,0.2,23.028,3,230.28,0.1
US-2022-168095,44392,44397,Mark Cousins,Xerox,Xerox 1909,Corporate,Office Supplies,Paper,West,97206,Portland,Oregon,United States,0.2,34.294,5,105.52,0.325
US-2022-100720,44393,44398,Chloris Kastensmidt,Acme,Acme Value Line Scissors,Consumer,Office Supplies,Supplies,East,19120,Philadelphia,Pennsylvania,United States,0.2,0.73,2,5.84,0.125
US-2022-100720,44393,44398,Chloris Kastensmidt,Other,Mophie Juice Pack Helium for iPhone,Consumer,Technology,Phones,East,19120,Philadelphia,Pennsylvania,United States,0.4,-28.7964,3,143.982,-0.2
US-2022-100720,44393,44398,Chloris Kastensmidt,GE,GE 2-Jack Phone Line Splitter,Consumer,Technology,Phones,East,19120,Philadelphia,Pennsylvania,United States,0.4,-115.3544,4,494.376,-0.233333333
US-2022-130050,44393,44395,Mark Cousins,Staple-based wall hangings,Staple-based wall hangings,Corporate,Furniture,Furnishings,Central,77036,Houston,Texas,United States,0.6,-3.8208,3,9.552,-0.4
US-2022-157000,44393,44399,Alice McCarthy,Southworth,Southworth 25% Cotton Antique Laid Paper & Envelopes,Corporate,Office Supplies,Paper,Central,75051,Grand Prairie,Texas,United States,0.2,6.255,3,20.016,0.3125
US-2022-157000,44393,44399,Alice McCarthy,Other,"Personal Filing Tote with Lid, Black/Gray",Corporate,Office Supplies,Storage,Central,75051,Grand Prairie,Texas,United States,0.2,3.7224,3,37.224,0.1
US-2022-157161,44393,44397,Jonathan Doherty,Other,"Eberhard Faber 3 1/2"" Golf Pencils",Corporate,Office Supplies,Art,South,29203,Columbia,South Carolina,United States,0,5.58,3,22.32,0.25
US-2022-157161,44393,44397,Jonathan Doherty,Other,Recycled Pressboard Report Cover with Reinforced Top Hinge,Corporate,Office Supplies,Binders,South,29203,Columbia,South Carolina,United States,0,3.1654,2,6.46,0.49
US-2022-157161,44393,44397,Jonathan Doherty,Wilson Jones,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Corporate,Office Supplies,Binders,South,29203,Columbia,South Carolina,United States,0,11.086,5,24.1,0.46
US-2022-157161,44393,44397,Jonathan Doherty,Poly,Poly String Tie Envelopes,Corporate,Office Supplies,Envelopes,South,29203,Columbia,South Carolina,United States,0,4.794,5,10.2,0.47
US-2022-157161,44393,44397,Jonathan Doherty,HP,HP Office Paper (20Lb. and 87 Bright),Corporate,Office Supplies,Paper,South,29203,Columbia,South Carolina,United States,0,28.8576,9,60.12,0.48
US-2022-157161,44393,44397,Jonathan Doherty,Imation,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Corporate,Technology,Accessories,South,29203,Columbia,South Carolina,United States,0,18.2352,2,75.98,0.24
US-2022-101343,44394,44399,Ruben Ausman,Eldon,"Eldon Base for stackable storage shelf, platinum",Corporate,Office Supplies,Storage,West,90049,Los Angeles,California,United States,0,3.894,2,77.88,0.05
US-2022-116603,44394,44399,Annie Thurman,Belkin,Belkin F5C206VTEL 6 Outlet Surge,Consumer,Office Supplies,Appliances,East,10024,New York City,New York,United States,0,13.788,2,45.96,0.3
US-2022-121671,44394,44399,Andrew Allen,Strathmore,Strathmore Photo Frame Cards,Consumer,Office Supplies,Paper,Central,65807,Springfield,Missouri,United States,0,10.0878,3,21.93,0.46
US-2022-121671,44394,44399,Andrew Allen,REDIFORM,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Consumer,Office Supplies,Paper,Central,65807,Springfield,Missouri,United States,0,3.7436,1,7.64,0.49
US-2022-121671,44394,44399,Andrew Allen,Xerox,Xerox 1993,Consumer,Office Supplies,Paper,Central,65807,Springfield,Missouri,United States,0,25.4016,8,51.84,0.49
US-2022-121671,44394,44399,Andrew Allen,Tennsco,Tennsco 6- and 18-Compartment Lockers,Consumer,Office Supplies,Storage,Central,65807,Springfield,Missouri,United States,0,47.7306,1,265.17,0.18
US-2022-121671,44394,44399,Andrew Allen,Carina,"Carina 42""Hx23 3/4""W Media Storage Unit",Consumer,Office Supplies,Storage,Central,65807,Springfield,Missouri,United States,0,4.8588,3,242.94,0.02
US-2022-131835,44394,44398,Matt Collister,Kensington,Kensington 4 Outlet MasterPiece Compact Power Control Center,Corporate,Office Supplies,Appliances,East,8861,Perth Amboy,New Jersey,United States,0,45.5392,2,162.64,0.28
US-2022-131835,44394,44398,Matt Collister,Other,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Corporate,Office Supplies,Paper,East,8861,Perth Amboy,New Jersey,United States,0,26.6304,1,55.48,0.48
US-2022-131835,44394,44398,Matt Collister,Other,Bose SoundLink Bluetooth Speaker,Corporate,Technology,Phones,East,8861,Perth Amboy,New Jersey,United States,0,280.59,3,597,0.47
